21947.00
20049.22
17437.18
14714.47
12648.45
12056.68
12444.80
13141.34
15263.44
18554.31
21520.52
23769.52
24460.16
24063.19
24154.69
24132.55
27503.11
34047.96
35674.21
34047.96
31924.39
29846.57
26684.08
22016.36
16870.50
13628.33
11826.47
11215.52
10949.89
11544.61
13836.41
17206.97
19957.72
20849.06
20127.43
18856.83
18409.69
17872.52
18967.51
20750.19
25273.29
35082.44
35916.23
33307.14
31332.62
30423.58
27197.64
22153.60
17178.93
13862.97
11892.88
11113.70
11242.08
11845.66
14069.58
17534.58
20781.18
21784.67
20626.23
19234.62
18960.13
18626.62
18814.04
20109.72
24688.90
34976.19
36131.68
33649.51
30969.59
29529.29
26917.25
23261.88
18790.42
14895.98
12635.17
11563.79
11184.53
11506.24
12646.98
15084.88
19574.03
24092.71
25108.01
25956.55
27157.79
26028.86
25001.76
25859.15
30126.95
37988.15
38687.64
35469.08
32110.33
29052.63
26161.68
22801.45
18521.84
14864.99
12633.69
11494.43
11162.39
11361.62
11938.63
13883.63
18090.93
22560.91
24559.04
24688.90
25618.61
24328.83
23943.66
24716.94
28446.10
36491.76
38385.12
36035.76
33525.55
30000.04
26456.82
20877.10
16103.13
12970.16
11507.71
11113.70
11039.91
11836.80
14656.91
18520.37
20459.47
21127.97
20236.64
19129.84
18772.72
18272.44
18507.08
19855.90
25260.01
36282.21
37287.18
34101.09
32069.01
30978.45
27634.45
22597.80
17204.02
13508.80
11773.35
11091.56
10982.36
11811.71
14293.89
17897.61
19669.96
20131.86
19177.06
18021.57
18054.04
17363.40
17752.99
19627.16
24849.76
35380.54
35917.70
33863.49
31309.01
30411.77
27209.44
21856.98
16514.85
13222.51
11476.72
10946.94
10846.59
11482.63
14082.86
18148.48
20227.78
21092.56
20007.90
18973.41
18856.83
18341.80
18752.06
20487.51
25075.54
36056.42
36664.42
33541.79
31146.68
30416.20
26802.14
22245.10
16855.75
13616.53
11814.67
11259.79
11132.88
11799.91
14242.24
17987.63
20207.12
20558.34
19357.10
17869.57
17646.74
17186.31
17786.93
19770.31
24944.20
34931.92
35494.17
33104.97
31182.10
30646.41
27278.80
22180.17
17184.83
13708.02
11866.32
11075.33
11093.04
11833.85
14299.79
18132.25
20903.66
21579.55
20736.91
19185.92
18983.74
18539.55
18926.19
20332.56
25199.50
35293.47
36091.84
33639.18
31077.32
29824.43
26772.63
22807.35
18493.80
14932.88
12554.00
11428.03
11163.87
11444.26
12465.46
15251.63
20002.00
23682.46
24470.50
24525.10
25385.45
24873.37
24015.97
24995.85
28592.20
36907.92
37930.60
34369.67
31162.91
28069.79
25440.05
22141.80
18018.62
14531.48
12430.04
11439.83
11157.97
11258.32
11963.71
14218.62
18496.75
22779.31
24451.31
24491.16
25422.34
24136.98
23518.65
23990.88
27271.42
36280.73
38066.36
35221.16
33053.32
29682.76
26002.30
20472.75
15896.52
12884.57
11389.66
11014.82
11090.08
12040.45
15002.23
19212.48
20621.80
20947.94
19522.38
18188.33
17813.49
17406.19
17702.81
19435.32
24671.19
35503.03
36791.33
34019.92
32017.36
30925.32
27140.08
21867.31
16857.22
13569.30
11994.70
11339.48
11259.79
12317.89
14996.33
19075.24
20217.45
20137.76
18940.95
17133.18
16743.59
16154.78
16438.12
18335.90
23403.54
34467.07
35901.47
33687.88
31278.02
30754.14
27383.58
21870.27
16773.11
13423.21
11730.55
11398.51
11256.84
12010.94
14717.42
19357.10
21029.10
21374.42
20010.85
18569.07
18495.28
18126.35
18541.03
19922.31
24734.65
35631.41
36767.72
34071.57
31624.82
30854.49
27312.74
22497.45
17001.84
13691.79
11897.31
11385.23
11369.00
12248.53
14994.86
19141.65
20791.51
20645.41
19236.09
17701.34
17277.80
16539.94
16814.43
18529.22
23794.61
34461.16
35554.68
33534.41
31401.98
30982.88
27526.72
22459.08
17274.85
13713.93
12124.57
11392.61
11345.38
12081.77
14776.45
19252.33
21226.85
21268.17
20456.52
18768.29
18735.82
